forecast_case_id,event_case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,actual_lead_hours,cycle_offset_hours,init_time,forecast_hours,forecast_end_time
2024225N14313-CE01-L048,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,48,2024-08-11T09:39:46.555612Z,47.662932114444445,0.3370678855555555,2024-08-11T10:00:00Z,48,2024-08-13T10:00:00Z
2024225N14313-CE01-L072,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,72,2024-08-10T09:39:46.555612Z,71.66293211444444,0.3370678855555555,2024-08-10T10:00:00Z,72,2024-08-13T10:00:00Z
2024225N14313-CE01-L096,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,96,2024-08-09T09:39:46.555612Z,95.66293211444444,0.3370678855555555,2024-08-09T10:00:00Z,96,2024-08-13T10:00:00Z
2024225N14313-CE01-L120,2024225N14313-CE01,2024225N14313,landfall,2024-08-13T09:39:46.555612Z,16.399440348986253,-61.3988790669577,120,2024-08-08T09:39:46.555612Z,119.66293211444444,0.3370678855555555,2024-08-08T10:00:00Z,120,2024-08-13T10:00:00Z
2024225N22135-CE01-L024,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,24,2024-08-14T06:30:00Z,24.5,-0.5,2024-08-14T06:00:00Z,30,2024-08-15T12:00:00Z
2024225N22135-CE01-L048,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,48,2024-08-13T06:30:00Z,48.5,-0.5,2024-08-13T06:00:00Z,54,2024-08-15T12:00:00Z
2024225N22135-CE01-L072,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,72,2024-08-12T06:30:00Z,72.5,-0.5,2024-08-12T06:00:00Z,78,2024-08-15T12:00:00Z
2024225N22135-CE01-L096,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,96,2024-08-11T06:30:00Z,96.5,-0.5,2024-08-11T06:00:00Z,102,2024-08-15T12:00:00Z
2024225N22135-CE01-L120,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,120,2024-08-10T06:30:00Z,120.5,-0.5,2024-08-10T06:00:00Z,126,2024-08-15T12:00:00Z
2024225N14313-CE02-L024,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,24,2024-08-16T08:10:54.441435Z,24.1817892875,-0.18178928749999998,2024-08-16T08:00:00Z,30,2024-08-17T14:00:00Z
2024225N14313-CE02-L048,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,48,2024-08-15T08:10:54.441435Z,48.181789287499996,-0.18178928749999998,2024-08-15T08:00:00Z,54,2024-08-17T14:00:00Z
2024225N14313-CE02-L072,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,72,2024-08-14T08:10:54.441435Z,72.1817892875,-0.18178928749999998,2024-08-14T08:00:00Z,78,2024-08-17T14:00:00Z
2024225N14313-CE02-L096,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,96,2024-08-13T08:10:54.441435Z,96.1817892875,-0.18178928749999998,2024-08-13T08:00:00Z,102,2024-08-17T14:00:00Z
2024225N14313-CE02-L120,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,120,2024-08-12T08:10:54.441435Z,120.1817892875,-0.18178928749999998,2024-08-12T08:00:00Z,126,2024-08-17T14:00:00Z
2024225N14313-CE03-L024,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,24,2024-08-19T04:20:00Z,24.333333333333332,-0.3333333333333333,2024-08-19T04:00:00Z,30,2024-08-20T10:00:00Z
2024225N14313-CE03-L048,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,48,2024-08-18T04:20:00Z,48.333333333333336,-0.3333333333333333,2024-08-18T04:00:00Z,54,2024-08-20T10:00:00Z
2024225N14313-CE03-L072,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,72,2024-08-17T04:20:00Z,72.33333333333333,-0.3333333333333333,2024-08-17T04:00:00Z,78,2024-08-20T10:00:00Z
2024225N14313-CE03-L096,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,96,2024-08-16T04:20:00Z,96.33333333333333,-0.3333333333333333,2024-08-16T04:00:00Z,102,2024-08-20T10:00:00Z
2024225N14313-CE03-L120,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,120,2024-08-15T04:20:00Z,120.33333333333333,-0.3333333333333333,2024-08-15T04:00:00Z,126,2024-08-20T10:00:00Z
2024233N15148-CE02-L024,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,24,2024-08-27T23:25:37.489088Z,24.427080302222222,-0.4270803022222222,2024-08-27T23:00:00Z,30,2024-08-29T05:00:00Z
2024233N15148-CE02-L048,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,48,2024-08-26T23:25:37.489088Z,48.42708030222222,-0.4270803022222222,2024-08-26T23:00:00Z,54,2024-08-29T05:00:00Z
2024233N15148-CE02-L072,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,72,2024-08-25T23:25:37.489088Z,72.42708030222222,-0.4270803022222222,2024-08-25T23:00:00Z,78,2024-08-29T05:00:00Z
2024233N15148-CE02-L096,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,96,2024-08-24T23:25:37.489088Z,96.42708030222221,-0.4270803022222222,2024-08-24T23:00:00Z,102,2024-08-29T05:00:00Z
2024233N15148-CE02-L120,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,120,2024-08-23T23:25:37.489088Z,120.42708030222221,-0.4270803022222222,2024-08-23T23:00:00Z,126,2024-08-29T05:00:00Z
2024244N09137-CE01-L024,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,24,2024-09-05T07:50:05.665233Z,23.83490700916667,0.16509299083333334,2024-09-05T08:00:00Z,24,2024-09-06T08:00:00Z
2024244N09137-CE01-L048,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,48,2024-09-04T07:50:05.665233Z,47.83490700916667,0.16509299083333334,2024-09-04T08:00:00Z,48,2024-09-06T08:00:00Z
2024244N09137-CE01-L072,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,72,2024-09-03T07:50:05.665233Z,71.83490700916667,0.16509299083333334,2024-09-03T08:00:00Z,72,2024-09-06T08:00:00Z
2024244N09137-CE01-L096,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,96,2024-09-02T07:50:05.665233Z,95.83490700916667,0.16509299083333334,2024-09-02T08:00:00Z,96,2024-09-06T08:00:00Z
2024244N09137-CE01-L120,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,120,2024-09-01T07:50:05.665233Z,119.83490700916667,0.16509299083333334,2024-09-01T08:00:00Z,120,2024-09-06T08:00:00Z
2024253N21266-CE01-L024,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,24,2024-09-10T21:55:30.855134Z,23.925237537222223,0.07476246277777777,2024-09-10T22:00:00Z,24,2024-09-11T22:00:00Z
2024253N21266-CE01-L048,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,48,2024-09-09T21:55:30.855134Z,47.92523753722222,0.07476246277777777,2024-09-09T22:00:00Z,48,2024-09-11T22:00:00Z
2024253N21266-CE01-L072,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,72,2024-09-08T21:55:30.855134Z,71.92523753722223,0.07476246277777777,2024-09-08T22:00:00Z,72,2024-09-11T22:00:00Z
2024253N21266-CE01-L096,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,96,2024-09-07T21:55:30.855134Z,95.92523753722223,0.07476246277777777,2024-09-07T22:00:00Z,96,2024-09-11T22:00:00Z
2024253N21266-CE01-L120,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,120,2024-09-06T21:55:30.855134Z,119.92523753722223,0.07476246277777777,2024-09-06T22:00:00Z,120,2024-09-11T22:00:00Z
2024253N11148-CE01-L024,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,24,2024-09-13T11:30:00Z,24.5,-0.5,2024-09-13T11:00:00Z,30,2024-09-14T17:00:00Z
2024253N11148-CE01-L048,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,48,2024-09-12T11:30:00Z,48.5,-0.5,2024-09-12T11:00:00Z,54,2024-09-14T17:00:00Z
2024253N11148-CE01-L072,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,72,2024-09-11T11:30:00Z,72.5,-0.5,2024-09-11T11:00:00Z,78,2024-09-14T17:00:00Z
2024253N11148-CE01-L096,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,96,2024-09-10T11:30:00Z,96.5,-0.5,2024-09-10T11:00:00Z,102,2024-09-14T17:00:00Z
2024253N11148-CE01-L120,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,120,2024-09-09T11:30:00Z,120.5,-0.5,2024-09-09T11:00:00Z,126,2024-09-14T17:00:00Z
2024253N11148-CE02-L024,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,24,2024-09-14T21:04:45.484473Z,24.0793012425,-0.0793012425,2024-09-14T21:00:00Z,30,2024-09-16T03:00:00Z
2024253N11148-CE02-L048,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,48,2024-09-13T21:04:45.484473Z,48.079301242499994,-0.0793012425,2024-09-13T21:00:00Z,54,2024-09-16T03:00:00Z
2024253N11148-CE02-L072,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,72,2024-09-12T21:04:45.484473Z,72.0793012425,-0.0793012425,2024-09-12T21:00:00Z,78,2024-09-16T03:00:00Z
2024253N11148-CE02-L096,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,96,2024-09-11T21:04:45.484473Z,96.0793012425,-0.0793012425,2024-09-11T21:00:00Z,102,2024-09-16T03:00:00Z
2024253N11148-CE02-L120,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,120,2024-09-10T21:04:45.484473Z,120.0793012425,-0.0793012425,2024-09-10T21:00:00Z,126,2024-09-16T03:00:00Z
2024267N14261-CE01-L024,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,24,2024-09-23T02:44:36.876334Z,23.743576759444444,0.25642324055555554,2024-09-23T03:00:00Z,24,2024-09-24T03:00:00Z
2024267N14261-CE01-L048,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,48,2024-09-22T02:44:36.876334Z,47.743576759444444,0.25642324055555554,2024-09-22T03:00:00Z,48,2024-09-24T03:00:00Z
2024267N14261-CE01-L072,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,72,2024-09-21T02:44:36.876334Z,71.74357675944445,0.25642324055555554,2024-09-21T03:00:00Z,72,2024-09-24T03:00:00Z
2024267N14261-CE01-L096,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,96,2024-09-20T02:44:36.876334Z,95.74357675944444,0.25642324055555554,2024-09-20T03:00:00Z,96,2024-09-24T03:00:00Z
2024267N14261-CE01-L120,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,120,2024-09-19T02:44:36.876334Z,119.74357675944444,0.25642324055555554,2024-09-19T03:00:00Z,120,2024-09-24T03:00:00Z
2024268N17278-CE01-L024,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,24,2024-09-26T03:03:30.868737Z,24.058574649166665,-0.058574649166666666,2024-09-26T03:00:00Z,30,2024-09-27T09:00:00Z
2024268N17278-CE01-L048,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,48,2024-09-25T03:03:30.868737Z,48.05857464916667,-0.058574649166666666,2024-09-25T03:00:00Z,54,2024-09-27T09:00:00Z
2024268N17278-CE01-L072,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,72,2024-09-24T03:03:30.868737Z,72.05857464916667,-0.058574649166666666,2024-09-24T03:00:00Z,78,2024-09-27T09:00:00Z
2024268N17278-CE01-L096,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,96,2024-09-23T03:03:30.868737Z,96.05857464916666,-0.058574649166666666,2024-09-23T03:00:00Z,102,2024-09-27T09:00:00Z
2024268N17278-CE01-L120,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,120,2024-09-22T03:03:30.868737Z,120.05857464916666,-0.058574649166666666,2024-09-22T03:00:00Z,126,2024-09-27T09:00:00Z
2024267N14261-CE02-L024,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,24,2024-09-26T15:45:59.376086Z,23.766493357222224,0.23350664277777777,2024-09-26T16:00:00Z,24,2024-09-27T16:00:00Z
2024267N14261-CE02-L048,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,48,2024-09-25T15:45:59.376086Z,47.766493357222224,0.23350664277777777,2024-09-25T16:00:00Z,48,2024-09-27T16:00:00Z
2024267N14261-CE02-L072,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,72,2024-09-24T15:45:59.376086Z,71.76649335722222,0.23350664277777777,2024-09-24T16:00:00Z,72,2024-09-27T16:00:00Z
2024267N14261-CE02-L096,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,96,2024-09-23T15:45:59.376086Z,95.76649335722222,0.23350664277777777,2024-09-23T16:00:00Z,96,2024-09-27T16:00:00Z
2024267N14261-CE02-L120,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,120,2024-09-22T15:45:59.376086Z,119.76649335722222,0.23350664277777777,2024-09-22T16:00:00Z,120,2024-09-27T16:00:00Z
2024270N24128-CE01-L024,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,24,2024-10-02T04:49:10.287963Z,23.819524434166667,0.18047556583333332,2024-10-02T05:00:00Z,24,2024-10-03T05:00:00Z
2024270N24128-CE01-L048,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,48,2024-10-01T04:49:10.287963Z,47.81952443416667,0.18047556583333332,2024-10-01T05:00:00Z,48,2024-10-03T05:00:00Z
2024270N24128-CE01-L072,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,72,2024-09-30T04:49:10.287963Z,71.81952443416667,0.18047556583333332,2024-09-30T05:00:00Z,72,2024-10-03T05:00:00Z
2024270N24128-CE01-L096,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,96,2024-09-29T04:49:10.287963Z,95.81952443416667,0.18047556583333332,2024-09-29T05:00:00Z,96,2024-10-03T05:00:00Z
2024270N24128-CE01-L120,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,120,2024-09-28T04:49:10.287963Z,119.81952443416667,0.18047556583333332,2024-09-28T05:00:00Z,120,2024-10-03T05:00:00Z
2024279N21265-CE01-L024,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,24,2024-10-07T07:00:00Z,24.0,0.0,2024-10-07T07:00:00Z,24,2024-10-08T07:00:00Z
2024279N21265-CE01-L048,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,48,2024-10-06T07:00:00Z,48.0,0.0,2024-10-06T07:00:00Z,48,2024-10-08T07:00:00Z
2024279N21265-CE01-L072,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,72,2024-10-05T07:00:00Z,72.0,0.0,2024-10-05T07:00:00Z,72,2024-10-08T07:00:00Z
2024279N21265-CE01-L096,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,96,2024-10-04T07:00:00Z,96.0,0.0,2024-10-04T07:00:00Z,96,2024-10-08T07:00:00Z
2024279N21265-CE01-L120,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,120,2024-10-03T07:00:00Z,120.0,0.0,2024-10-03T07:00:00Z,120,2024-10-08T07:00:00Z
2024279N21265-CE02-L024,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,24,2024-10-09T00:21:19.171309Z,24.35532536361111,-0.3553253636111111,2024-10-09T00:00:00Z,30,2024-10-10T06:00:00Z
2024279N21265-CE02-L048,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,48,2024-10-08T00:21:19.171309Z,48.35532536361111,-0.3553253636111111,2024-10-08T00:00:00Z,54,2024-10-10T06:00:00Z
2024279N21265-CE02-L072,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,72,2024-10-07T00:21:19.171309Z,72.35532536361112,-0.3553253636111111,2024-10-07T00:00:00Z,78,2024-10-10T06:00:00Z
2024279N21265-CE02-L096,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,96,2024-10-06T00:21:19.171309Z,96.35532536361112,-0.3553253636111111,2024-10-06T00:00:00Z,102,2024-10-10T06:00:00Z
2024279N21265-CE02-L120,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,120,2024-10-05T00:21:19.171309Z,120.35532536361112,-0.3553253636111111,2024-10-05T00:00:00Z,126,2024-10-10T06:00:00Z
2024279N21265-CE03-L024,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,24,2024-10-09T07:55:55.158869Z,23.931988574722222,0.06801142527777777,2024-10-09T08:00:00Z,24,2024-10-10T08:00:00Z
2024279N21265-CE03-L048,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,48,2024-10-08T07:55:55.158869Z,47.931988574722226,0.06801142527777777,2024-10-08T08:00:00Z,48,2024-10-10T08:00:00Z
2024279N21265-CE03-L072,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,72,2024-10-07T07:55:55.158869Z,71.93198857472223,0.06801142527777777,2024-10-07T08:00:00Z,72,2024-10-10T08:00:00Z
2024279N21265-CE03-L096,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,96,2024-10-06T07:55:55.158869Z,95.93198857472221,0.06801142527777777,2024-10-06T08:00:00Z,96,2024-10-10T08:00:00Z
2024279N21265-CE03-L120,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,120,2024-10-05T07:55:55.158869Z,119.93198857472221,0.06801142527777777,2024-10-05T08:00:00Z,120,2024-10-10T08:00:00Z
2024293N21294-CE01-L024,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,24,2024-10-18T20:28:56.064764Z,24.48224021222222,-0.4822402122222222,2024-10-18T20:00:00Z,30,2024-10-20T02:00:00Z
2024293N21294-CE01-L048,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,48,2024-10-17T20:28:56.064764Z,48.48224021222222,-0.4822402122222222,2024-10-17T20:00:00Z,54,2024-10-20T02:00:00Z
2024293N21294-CE01-L072,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,72,2024-10-16T20:28:56.064764Z,72.48224021222222,-0.4822402122222222,2024-10-16T20:00:00Z,78,2024-10-20T02:00:00Z
2024293N21294-CE01-L096,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,96,2024-10-15T20:28:56.064764Z,96.48224021222222,-0.4822402122222222,2024-10-15T20:00:00Z,102,2024-10-20T02:00:00Z
2024293N21294-CE01-L120,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,120,2024-10-14T20:28:56.064764Z,120.48224021222222,-0.4822402122222222,2024-10-14T20:00:00Z,126,2024-10-20T02:00:00Z
2024295N15092-CE01-L024,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,24,2024-10-23T20:45:00.360687Z,23.750100190833333,0.24989980916666668,2024-10-23T21:00:00Z,24,2024-10-24T21:00:00Z
2024295N15092-CE01-L048,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,48,2024-10-22T20:45:00.360687Z,47.75010019083334,0.24989980916666668,2024-10-22T21:00:00Z,48,2024-10-24T21:00:00Z
2024295N15092-CE01-L072,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,72,2024-10-21T20:45:00.360687Z,71.75010019083334,0.24989980916666668,2024-10-21T21:00:00Z,72,2024-10-24T21:00:00Z
2024295N15092-CE01-L096,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,96,2024-10-20T20:45:00.360687Z,95.75010019083332,0.24989980916666668,2024-10-20T21:00:00Z,96,2024-10-24T21:00:00Z
2024295N15092-CE01-L120,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,120,2024-10-19T20:45:00.360687Z,119.75010019083332,0.24989980916666668,2024-10-19T21:00:00Z,120,2024-10-24T21:00:00Z
2024293N13141-CE01-L024,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,24,2024-10-26T03:12:42.235807Z,24.211732168611114,-0.2117321686111111,2024-10-26T03:00:00Z,30,2024-10-27T09:00:00Z
2024293N13141-CE01-L048,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,48,2024-10-25T03:12:42.235807Z,48.21173216861111,-0.2117321686111111,2024-10-25T03:00:00Z,54,2024-10-27T09:00:00Z
2024293N13141-CE01-L072,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,72,2024-10-24T03:12:42.235807Z,72.2117321686111,-0.2117321686111111,2024-10-24T03:00:00Z,78,2024-10-27T09:00:00Z
2024293N13141-CE01-L096,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,96,2024-10-23T03:12:42.235807Z,96.21173216861112,-0.2117321686111111,2024-10-23T03:00:00Z,102,2024-10-27T09:00:00Z
2024293N13141-CE01-L120,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,120,2024-10-22T03:12:42.235807Z,120.21173216861112,-0.2117321686111111,2024-10-22T03:00:00Z,126,2024-10-27T09:00:00Z
2024298N13150-CE01-L024,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,24,2024-10-30T05:44:07.442363Z,23.735400656388887,0.2645993436111111,2024-10-30T06:00:00Z,24,2024-10-31T06:00:00Z
2024298N13150-CE01-L048,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,48,2024-10-29T05:44:07.442363Z,47.73540065638889,0.2645993436111111,2024-10-29T06:00:00Z,48,2024-10-31T06:00:00Z
2024298N13150-CE01-L072,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,72,2024-10-28T05:44:07.442363Z,71.73540065638889,0.2645993436111111,2024-10-28T06:00:00Z,72,2024-10-31T06:00:00Z
2024298N13150-CE01-L096,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,96,2024-10-27T05:44:07.442363Z,95.73540065638889,0.2645993436111111,2024-10-27T06:00:00Z,96,2024-10-31T06:00:00Z
2024298N13150-CE01-L120,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,120,2024-10-26T05:44:07.442363Z,119.73540065638889,0.2645993436111111,2024-10-26T06:00:00Z,120,2024-10-31T06:00:00Z
2024309N13283-CE01-L024,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,24,2024-11-05T15:39:35.337166Z,23.659815879444444,0.3401841205555555,2024-11-05T16:00:00Z,24,2024-11-06T16:00:00Z
2024309N13283-CE01-L048,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,48,2024-11-04T15:39:35.337166Z,47.659815879444444,0.3401841205555555,2024-11-04T16:00:00Z,48,2024-11-06T16:00:00Z
